backend;bi;big_data;c_skills;cloud_skills;css_skills;data_skills;deep_learning;embarque_skills;frontend;git_skills;java_skills;machine_learning;math_skills;matlab_skills;mobile_skills;multimedia_skills;networking;nosql_skills;other_skills;php_skills;po_skills;python;r_skills;robo_skills;scrum_skills;sql_skills;sys_skills;teck_skills;virtualisation;web_scraping;bac;eng;licence;master;other;phd;prep
0.0;0.0;0.0;0.5942076856393538;0.0;0.0;0.0;0.1624748375355243;0.0;0.0;0.306773107749984;0.15281453159541553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5774893283492526;0.0;0.3464512480226229;0.0;0.0;0.0;0.2225640159053446;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4881687171975501;0.0;0.0;0.0;0.4591435510238176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6561122119946158;0.0;0.0;0.3469802132319215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;0;1;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.748998476397698;0.4977274191101034;0.0;0.0;0.2831676080968357;0.0;0.0;0.0;0.0;0.0;0.0;0.1777201538916985;0.0;0.0;0.2819580664661863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9427932102250972;0.0;0.33337810778972204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7362620135628386;0.0;0.0;0.0;0.0;0.3941735423606406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26165989488959385;0.0;0.0;0.0;0.0;0.0;0.0;0.3365949968529836;0.34753902426513966;0;0;0;0;1;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.7255923433718077;0.0;0.0;0.0;0.0;0.0;0.2539499909703751;0.0;0.0;0.0;0.0;0.0;0.0;0.31876549566796897;0.0;0.0;0.2528652514825285;0.4934297079530043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.5522029908785999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5537204865849095;0.0;0.0;0.0;0.0;0.0;0.0;0.17376155901137472;0.0;0.0;0.2756776433743898;0.0;0.0;0.0;0.5312948683681965;0.0;0.0;0.0;0.0;0;1;0;1;5;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.3768315020529838;0.0;0.0;0.0;0.0;0.0;0.2637744386855291;0.0;0.0;0.0;0.0;0.0;0.0;0.33109743131253627;0.0;0.46831323750690484;0.2626477343748361;0.0;0.0;0.6248955390610764;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8097702856267992;0.0;0.0;0.0;0.38081178838196716;0.2890185070930693;0.0;0.0;0.0;0.0;0.0;0.0;0.18139226411999776;0.0;0.0;0.2877839735293375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45297414241986106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8915236543687395;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.552595348945526;0.0;0.0;0.0;0.0;0.0;0.5687457088561063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6092345188689964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;0;0;0;0;0
0.0;0.5241814621620712;0.0;0.0;0.0;0.0;0.0;0.36817109305122653;0.0;0.0;0.0;0.0;0.5256219525818937;0.0;0.0;0.0;0.0;0.0;0.0;0.16494403249287656;0.0;0.4666026767889238;0.26168838737990585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.6912260962342643;0.0;0.0;0.0;0.0;0.0;0.48549879338811114;0.0;0.0;0.0;0.0;0.3465628189898466;0.0;0.0;0.0;0.0;0.0;0.0;0.21750792026662125;0.0;0.0;0.34508248668764313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9126001428400385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4088532490861986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.501720222270275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23898463715915597;0.0;0.0;0.37915590737999166;0.7398675284575122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6601437157498419;0.0;0.0;0.7511393176741531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;1
0.0;0.0;0.6999819836280191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5060674027476841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5039057515770156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.929436191912036;0.0;0.0;0.0;0.0;0.0;0.36898287922890555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3402315769878245;0.0;0.0;0.0;0.0;0.24286695669705222;0.0;0.0;0.0;0.0;0.0;0.0;0.7621343629220513;0.0;0.4311934520305949;0.2418295580453895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7834363658685516;0.0;0.0;0.6214720111434441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.5439969874695216;0.5334432057836073;0.0;0.0;0.0;0.0;0.0;0.6019888860819336;0.0;0.0;0.0;0.0;0.0;0.23898745753956588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;0;0;0;0
0.777322472040412;0.0;0.4196993343984903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30343088402521834;0.0;0.0;0.0;0.0;0.0;0.0;0.19043768376930587;0.0;0.0;0.3021347884416877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;1
0.0;0.0;0.4137085414466922;0.0;0.0;0.0;0.0;0.4190078666495128;0.0;0.0;0.0;0.0;0.299099708222947;0.0;0.0;0.0;0.0;0.0;0.0;0.7508774966403124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0
0.0;0.0;0.28917705792905773;0.0;0.0;0.0;0.597351318207096;0.0;0.0;0.0;0.0;0.0;0.4181338550511716;0.33051548347702153;0.0;0.0;0.0;0.0;0.0;0.5248539094316965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7282431092965683;0.0;0.5459000332897832;0.41431283761944915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.7180810369927317;0.0;0.0;0.0;0.0;0.0;0.2513211096094198;0.39731543881025017;0.0;0.0;0.0;0.0;0.0;0.15773282324277832;0.0;0.0;0.0;0.488321740997689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8170564390962363;0.0;0.0;0.0;0.0;0.4516962650585578;0.0;0.0;0.35831447007276657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9354479270809568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35346453247807025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.6333882846831269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41738794316461575;0.0;0.0;0.22073260468573627;0.43072752791149815;0.0;0.0;0.0;0.43629978186434804;0.0;0.0;0.0;0;0;0;3;0;0;0
0.0;0.9538888859753699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3001599460498814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;2;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4060097408910404;0.6418638633820256;0.0;0.0;0.0;0.0;0.0;0.509635364847302;0.0;0.0;0.40427548291090815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555037792441695;0.0;0.0;0.0;0.0;0.1982671824484571;0.0;0.0;0.0;0.0;0.0;0.0;0.4977415942908763;0.0;0.0;0.19742029034531455;0.0;0.0;0.46970539856577254;0.38047476715324047;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.9752168315974119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22125128557616364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;0;0
0.0;0.5200532199032326;0.0;0.0;0.0;0.0;0.7449963085981152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32728999933699193;0.0;0.0;0.2596274349475685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;1;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;0;1;0;0;0
0.0;0.0;0.0;0.5344590299689451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7856523840326881;0.0;0.0;0.3116149494944167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.745772269951246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3552340675669392;0.0;0.0;0.5635889269774675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.7405277433480503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.672025789186579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9028114474003653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4300366152350953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42499059452623067;0.0;0.0;0.0;0.0;0.0;0.0;0.8001910356487223;0.0;0.0;0.42317526042015546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.19593721076438983;0.0;0.0;0.0;0.40474632384095793;0.0;0.0;0.0;0.0;0.0;0.283314250001766;0.0;0.0;0.0;0.36289406380489747;0.0;0.0;0.5334365655213619;0.0;0.25150240923903183;0.14105204099739035;0.0;0.0;0.0;0.0;0.278803282398177;0.0;0.0;0.37469317733635676;1;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4438328339076582;0.0;0.0;0.0;0.0;0.0;0.0;0.2785560116653015;0.0;0.0;0.0;0.0;0.0;0.0;0.8517153068429718;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3345830084548941;0.6317351711867696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2997925239636876;0.0;0.0;0.0;0.0;0.6317351711867696;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;2;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9028114474003653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4300366152350953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.2527932553048587;0.0;0.0;0.0;0.7832902722556186;0.0;0.0;0.32124396538569155;0.0;0.0;0.3655249110304136;0.0;0.0;0.0;0.0;0.0;0.0;0.22940880800659783;0.0;0.0;0.18198179137091755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;0;0
0.0;0.7081750920773918;0.4911124992022929;0.0;0.0;0.0;0.5072440754591969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6844849155083442;0.0;0.0;0.0;0.0;0.0;0.0;0.2147963980383824;0.0;0.6076277678833685;0.34078057974061104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6599749648032269;0.0;0.0;0.0;0.4990224628651795;0.3944541887420093;0.0;0.0;0.0;0.0;0.0;0.313193834181365;0.0;0.0;0.24844545196805043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.294353231333095;0.0;0.0;0.0;0.0;0.0;0.0;0.5542212464479367;0.0;0.0;0.0;0.0;0.7785852459361539;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.0;0.5191136699887877;0.0;0.4671840584916941;0.0;0.0;0.5257631632404389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35332009187243124;0.0;0.3331637164828515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;2;0;0;0;0;0
0.7557599035298351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25927485747844237;0.0;0.19435563690455157;0.29501385060555607;0.0;0.0;0.47772966684172113;0.0;0.0;0.0;0.09257751492513995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44102316356325616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.833317904565851;0.0;0.3332864220616204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.7917469355123037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6108492368063302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3437719427386885;0.0;0.43133255194153997;0.0;0.0;0.490788340517649;0.0;0.0;0.0;0.6286453129604362;0.0;0.0;0.0;0.0;0.0;0.24434597669303637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.6945857954895847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2185651158813805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6854048896994095;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.8939353308027281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4481959664506332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;0;1;0;0
0.0;0.0;0.9409048195675919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3386711096543036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3013457968595506;0.6861225018572159;0.0;0.0;0.0;0.0;0.0;0.0;0.1435401897815494;0.0;0.0;0.22773058364364607;0.0;0.6049476162041456;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4060097408910404;0.6418638633820256;0.0;0.0;0.0;0.0;0.0;0.509635364847302;0.0;0.0;0.40427548291090815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9028114474003653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4300366152350953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;1;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9028114474003653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4300366152350953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;2;0;0;0
0.0;0.0;0.9106398853812036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41320091862544156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.6136504381638764;0.0;0.0;0.0;0.0;0.4395389680375116;0.0;0.0;0.0;0.0;0.0;0.30766839805821194;0.0;0.0;0.0;0.0;0.0;0.0;0.5792916296254381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.3567009575660186;0.0;0.0;0.0;0.0;0.0;0.24968346422199628;0.0;0.0;0.0;0.0;0.0;0.0;0.783525064607159;0.0;0.443295688787897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;1;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.221563229228232;0.0;0.0;0.0;0.18174680608836094;0.0;0.0;0.0;0.0;0.2594720576783448;0.0;0.2945705065728563;0.0;0.0;0.0;0.0;0.6513939123350798;0.0;0.0;0.1291818654271537;0.0;0.0;0.0;0.24896346815642326;0.5106814173369725;0.0;0.0;0.0;0;1;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8328730472147573;0.5534640794335299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.527163730192043;0.0;0.0;0.0;0.0;0.4862009006375133;0.3690039613705772;0.0;0.0;0.0;0.0;0.0;0.0;0.46318462229619817;0.0;0.0;0.3674277724266793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1;0;0;0
0.0;0.0;0.3864523082664992;0.0;0.0;0.0;0.39914611038023795;0.0;0.0;0.49109487430853066;0.0;0.0;0.2793942137147975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2782007900208874;0.5428683212402012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;0;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4760835742688464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.509975799016525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7164280248069981;1;2;0;0;3;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.9106398853812036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41320091862544156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9028114474003653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4300366152350953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0;0
0.0;0.7727331740435811;0.0;0.0;0.4822757739417507;0.0;0.0;0.2713735966082345;0.0;0.0;0.0;0.0;0.19371417585538797;0.0;0.0;0.0;0.0;0.0;0.0;0.24315572939578614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;1;0;1
